timestamp,device,input,value,poll_hz
1778241815.4161127,rock_candy_switch,LX,0.015625,200.72
1778241815.4161184,rock_candy_switch,LY,0.015625,200.72
1778241815.4211857,rock_candy_switch,LX,0.0,200.71
1778241815.421188,rock_candy_switch,LY,-0.015625,200.71
1778241815.4261973,rock_candy_switch,LX,0.0078125,200.71
1778241815.4261992,rock_candy_switch,LY,0.0,200.71
1778241815.4312177,rock_candy_switch,LX,0.015625,200.7
1778241815.4312198,rock_candy_switch,LY,0.0,200.7
1778241815.4362416,rock_candy_switch,LX,0.0078125,200.7
1778241815.436244,rock_candy_switch,LY,-0.0078125,200.7
1778241815.4413478,rock_candy_switch,LX,0.015625,200.69
1778241815.4413502,rock_candy_switch,LY,0.015625,200.69
1778241815.4464629,rock_candy_switch,LX,0.015625,200.69
1778241815.446465,rock_candy_switch,LY,-0.0078125,200.69
1778241815.4515588,rock_candy_switch,LX,0.0,200.67
1778241815.451561,rock_candy_switch,LY,0.0,200.67
1778241815.4565637,rock_candy_switch,LX,0.0,200.67
1778241815.456566,rock_candy_switch,LY,0.015625,200.67
1778241815.461618,rock_candy_switch,LX,0.0078125,200.66
1778241815.4616203,rock_candy_switch,LY,0.0078125,200.66
1778241815.4665933,rock_candy_switch,LX,-0.015625,200.66
1778241815.466596,rock_candy_switch,LY,0.015625,200.66
1778241815.4715943,rock_candy_switch,LX,-0.015625,200.66
1778241815.4715962,rock_candy_switch,LY,-0.0078125,200.66
1778241815.4766893,rock_candy_switch,LX,-0.0078125,200.65
1778241815.4766917,rock_candy_switch,LY,0.015625,200.65
1778241815.4817593,rock_candy_switch,LX,0.0,200.64
1778241815.481761,rock_candy_switch,LY,0.0,200.64
1778241815.4868326,rock_candy_switch,LX,0.0078125,200.63
1778241815.486835,rock_candy_switch,LY,-0.0078125,200.63
1778241815.4919229,rock_candy_switch,LX,-0.0078125,200.63
1778241815.4919252,rock_candy_switch,LY,-0.0078125,200.63
1778241815.4969683,rock_candy_switch,LX,0.015625,200.62
1778241815.4969704,rock_candy_switch,LY,0.0,200.62
1778241815.5021398,rock_candy_switch,LX,0.015625,200.61
1778241815.502142,rock_candy_switch,LY,0.015625,200.61
1778241815.507228,rock_candy_switch,LX,0.0078125,200.6
1778241815.5072303,rock_candy_switch,LY,-0.0078125,200.6
1778241815.512242,rock_candy_switch,LX,0.0,200.59
1778241815.5122445,rock_candy_switch,LY,-0.015625,200.59
1778241815.517404,rock_candy_switch,LX,0.0078125,200.58
1778241815.5174065,rock_candy_switch,LY,-0.0078125,200.58
1778241815.5224237,rock_candy_switch,LX,-0.0078125,200.58
1778241815.522426,rock_candy_switch,LY,-0.0078125,200.58
1778241815.5275,rock_candy_switch,LX,0.0,200.57
1778241815.5275023,rock_candy_switch,LY,-0.015625,200.57
1778241815.5325644,rock_candy_switch,LX,-0.015625,200.56
1778241815.5325668,rock_candy_switch,LY,0.0,200.56
1778241815.537815,rock_candy_switch,LX,0.015625,200.55
1778241815.5378177,rock_candy_switch,LY,-0.0078125,200.55
1778241815.5417638,rock_candy_switch,LX,0.015625,200.63
1778241815.5417662,rock_candy_switch,LY,0.015625,200.63
1778241815.5469182,rock_candy_switch,LX,0.0,200.61
1778241815.5469208,rock_candy_switch,LY,-0.015625,200.61
1778241815.55202,rock_candy_switch,LX,0.0,200.6
1778241815.5520222,rock_candy_switch,LY,0.0078125,200.6
1778241815.557219,rock_candy_switch,LX,-0.0078125,200.59
1778241815.5572214,rock_candy_switch,LY,-0.0078125,200.59
1778241815.5624766,rock_candy_switch,LX,-0.0078125,200.57
1778241815.5624785,rock_candy_switch,LY,0.015625,200.57
1778241815.5676272,rock_candy_switch,LX,0.0,200.55
1778241815.56763,rock_candy_switch,LY,-0.015625,200.55
1778241815.572781,rock_candy_switch,LX,-0.0078125,200.54
1778241815.5727835,rock_candy_switch,LY,0.0078125,200.54
1778241815.5779765,rock_candy_switch,LX,0.0078125,200.52
1778241815.5779788,rock_candy_switch,LY,-0.015625,200.52
1778241815.5829928,rock_candy_switch,LX,0.0078125,200.52
1778241815.582995,rock_candy_switch,LY,-0.0078125,200.52
1778241815.588193,rock_candy_switch,LX,0.0,200.5
1778241815.5881956,rock_candy_switch,LY,0.0,200.5
1778241815.5933664,rock_candy_switch,LX,-0.015625,200.49
1778241815.5933685,rock_candy_switch,LY,-0.0078125,200.49
1778241815.5984905,rock_candy_switch,LX,0.0078125,200.47
1778241815.5984926,rock_candy_switch,LY,-0.015625,200.47
1778241815.6036124,rock_candy_switch,LX,-0.0078125,200.46
1778241815.6036148,rock_candy_switch,LY,0.015625,200.46
1778241815.608755,rock_candy_switch,LX,-0.015625,200.45
1778241815.6087577,rock_candy_switch,LY,-0.015625,200.45
1778241815.6138453,rock_candy_switch,LX,-0.015625,200.44
1778241815.6138473,rock_candy_switch,LY,-0.015625,200.44
1778241815.6190367,rock_candy_switch,LX,0.0078125,200.42
1778241815.6190386,rock_candy_switch,LY,0.015625,200.42
1778241815.6241562,rock_candy_switch,LX,-0.015625,200.41
1778241815.6241586,rock_candy_switch,LY,0.0078125,200.41
1778241815.629227,rock_candy_switch,LX,-0.0078125,200.41
1778241815.6292293,rock_candy_switch,LY,-0.015625,200.41
1778241815.6343014,rock_candy_switch,LX,-0.0078125,200.4
1778241815.6343043,rock_candy_switch,LY,0.0078125,200.4
1778241815.6395469,rock_candy_switch,LX,0.0,200.38
1778241815.6395497,rock_candy_switch,LY,-0.0078125,200.38
1778241815.6434696,rock_candy_switch,LX,-0.0078125,200.47
1778241815.6434722,rock_candy_switch,LY,0.0078125,200.47
1778241815.6485872,rock_candy_switch,LX,-0.015625,200.46
1778241815.6485898,rock_candy_switch,LY,0.015625,200.46
1778241815.6537337,rock_candy_switch,LX,0.015625,200.45
1778241815.6537359,rock_candy_switch,LY,0.015625,200.45
1778241815.658756,rock_candy_switch,LX,0.0078125,200.44
1778241815.6587582,rock_candy_switch,LY,-0.015625,200.44
1778241815.66381,rock_candy_switch,LX,-0.015625,200.44
1778241815.663812,rock_candy_switch,LY,-0.0078125,200.44
1778241815.6688774,rock_candy_switch,LX,0.0,200.43
1778241815.6688793,rock_candy_switch,LY,-0.015625,200.43
1778241815.6739626,rock_candy_switch,LX,0.015625,200.42
1778241815.6739647,rock_candy_switch,LY,0.0,200.42
1778241815.6791122,rock_candy_switch,LX,-0.0078125,200.41
1778241815.6791148,rock_candy_switch,LY,-0.0078125,200.41
1778241815.6842391,rock_candy_switch,LX,-0.0078125,200.4
1778241815.684241,rock_candy_switch,LY,0.0,200.4
1778241815.6882472,rock_candy_switch,LX,0.0078125,200.48
1778241815.6882503,rock_candy_switch,LY,0.0078125,200.48
1778241815.692301,rock_candy_switch,LX,-0.015625,200.55
1778241815.692304,rock_candy_switch,LY,0.0,200.55
1778241815.697451,rock_candy_switch,LX,0.0078125,200.54
1778241815.697453,rock_candy_switch,LY,0.0,200.54
1778241815.7025738,rock_candy_switch,LX,-0.0078125,200.52
1778241815.702576,rock_candy_switch,LY,-0.0078125,200.52
1778241815.707569,rock_candy_switch,LX,-0.0078125,200.53
1778241815.707571,rock_candy_switch,LY,0.0078125,200.53
1778241815.7127855,rock_candy_switch,LX,-0.015625,200.51
1778241815.7127874,rock_candy_switch,LY,-0.0078125,200.51
1778241815.7180107,rock_candy_switch,LX,-0.015625,200.49
1778241815.7180128,rock_candy_switch,LY,-0.015625,200.49
1778241815.7220426,rock_candy_switch,LX,0.0078125,200.56
1778241815.7220447,rock_candy_switch,LY,-0.015625,200.56
1778241815.7260766,rock_candy_switch,LX,-0.0078125,200.63
1778241815.7260787,rock_candy_switch,LY,0.0,200.63
1778241815.731234,rock_candy_switch,LX,0.015625,200.62
1778241815.7312372,rock_candy_switch,LY,0.015625,200.62
1778241815.736241,rock_candy_switch,LX,0.0078125,200.62
1778241815.7362432,rock_candy_switch,LY,0.0,200.62
1778241815.7415957,rock_candy_switch,LX,0.015625,200.6
1778241815.7415981,rock_candy_switch,LY,0.0,200.6
1778241815.7455676,rock_candy_switch,LX,-0.0078125,200.68
1778241815.7455697,rock_candy_switch,LY,0.0,200.68
1778241815.7495756,rock_candy_switch,LX,0.0078125,200.75
1778241815.7495782,rock_candy_switch,LY,0.0078125,200.75
1778241815.7535496,rock_candy_switch,LX,0.0,200.83
1778241815.7535532,rock_candy_switch,LY,0.015625,200.83
1778241815.7586455,rock_candy_switch,LX,0.015625,200.81
1778241815.7586474,rock_candy_switch,LY,0.0078125,200.81
1778241815.7637727,rock_candy_switch,LX,0.0078125,200.8
1778241815.7637749,rock_candy_switch,LY,0.0,200.8
1778241815.7689266,rock_candy_switch,LX,-0.015625,200.79
1778241815.768929,rock_candy_switch,LY,-0.015625,200.79
1778241815.773973,rock_candy_switch,LX,-0.015625,200.78
1778241815.7739751,rock_candy_switch,LY,0.0078125,200.78
1778241815.7791119,rock_candy_switch,LX,-0.015625,200.77
1778241815.779114,rock_candy_switch,LY,0.0,200.77
1778241815.7841997,rock_candy_switch,LX,0.0078125,200.76
1778241815.7842016,rock_candy_switch,LY,0.0078125,200.76
1778241815.7893453,rock_candy_switch,LX,0.015625,200.75
1778241815.7893476,rock_candy_switch,LY,-0.015625,200.75
1778241815.7934136,rock_candy_switch,LX,0.0078125,200.82
1778241815.7934163,rock_candy_switch,LY,-0.0078125,200.82
1778241815.7985945,rock_candy_switch,LX,0.015625,200.8
1778241815.798597,rock_candy_switch,LY,0.0078125,200.8
1778241815.8035476,rock_candy_switch,LX,0.0,200.81
1778241815.8035498,rock_candy_switch,LY,-0.015625,200.81
1778241815.8085992,rock_candy_switch,LX,-0.0078125,200.8
1778241815.8086016,rock_candy_switch,LY,-0.0078125,200.8
1778241815.8137646,rock_candy_switch,LX,0.0,200.79
1778241815.8137667,rock_candy_switch,LY,0.0,200.79
1778241815.817777,rock_candy_switch,LX,-0.015625,200.86
1778241815.8177788,rock_candy_switch,LY,0.0,200.86
1778241815.822947,rock_candy_switch,LX,0.0078125,200.84
1778241815.8229494,rock_candy_switch,LY,-0.0078125,200.84
1778241815.8281124,rock_candy_switch,LX,0.0,200.83
1778241815.828115,rock_candy_switch,LY,0.0,200.83
1778241815.8333874,rock_candy_switch,LX,0.0078125,200.82
1778241815.8333902,rock_candy_switch,LY,0.0,200.82
1778241815.8373094,rock_candy_switch,LX,0.015625,200.89
1778241815.8373117,rock_candy_switch,LY,-0.0078125,200.89
1778241815.8425584,rock_candy_switch,LX,0.0078125,200.88
1778241815.8425608,rock_candy_switch,LY,0.0078125,200.88
1778241815.8476732,rock_candy_switch,LX,0.0078125,200.86
1778241815.8476756,rock_candy_switch,LY,-0.015625,200.86
1778241815.8527658,rock_candy_switch,LX,0.015625,200.85
1778241815.8527677,rock_candy_switch,LY,-0.015625,200.85
1778241815.8578696,rock_candy_switch,LX,0.015625,200.84
1778241815.857872,rock_candy_switch,LY,0.0078125,200.84
1778241815.8629913,rock_candy_switch,LX,0.015625,200.83
1778241815.8629935,rock_candy_switch,LY,0.0,200.83
1778241815.8681264,rock_candy_switch,LX,0.0078125,200.82
1778241815.8681293,rock_candy_switch,LY,0.0,200.82
1778241815.8732045,rock_candy_switch,LX,0.0,200.81
1778241815.873207,rock_candy_switch,LY,-0.0078125,200.81
1778241815.878442,rock_candy_switch,LX,-0.0078125,200.8
1778241815.8784444,rock_candy_switch,LY,-0.015625,200.8
1778241815.8836317,rock_candy_switch,LX,0.0078125,200.78
1778241815.8836336,rock_candy_switch,LY,0.0,200.78
1778241815.8887684,rock_candy_switch,LX,0.015625,200.77
1778241815.8887706,rock_candy_switch,LY,-0.015625,200.77
1778241815.893927,rock_candy_switch,LX,0.0078125,200.75
1778241815.8939295,rock_candy_switch,LY,0.0078125,200.75
1778241815.8990629,rock_candy_switch,LX,-0.015625,200.74
1778241815.899065,rock_candy_switch,LY,0.0,200.74
1778241815.904299,rock_candy_switch,LX,0.015625,200.73
1778241815.9043016,rock_candy_switch,LY,-0.015625,200.73
1778241815.9095645,rock_candy_switch,LX,0.0078125,200.71
1778241815.9095666,rock_candy_switch,LY,-0.0078125,200.71
1778241815.9145195,rock_candy_switch,LX,0.0078125,200.7
1778241815.914522,rock_candy_switch,LY,0.0,200.7
1778241815.919601,rock_candy_switch,LX,0.015625,200.7
1778241815.9196029,rock_candy_switch,LY,0.0,200.7
1778241815.924699,rock_candy_switch,LX,0.0078125,200.69
1778241815.924701,rock_candy_switch,LY,0.015625,200.69
1778241815.9298086,rock_candy_switch,LX,0.015625,200.68
1778241815.929811,rock_candy_switch,LY,-0.0078125,200.68
1778241815.9337997,rock_candy_switch,LX,0.0078125,200.75
1778241815.9338021,rock_candy_switch,LY,0.0,200.75
1778241815.9390206,rock_candy_switch,LX,-0.0078125,200.73
1778241815.9390225,rock_candy_switch,LY,0.0078125,200.73
1778241815.9430444,rock_candy_switch,LX,0.0,200.8
1778241815.9430463,rock_candy_switch,LY,0.0,200.8
1778241815.9470785,rock_candy_switch,LX,-0.015625,200.87
1778241815.9470806,rock_candy_switch,LY,-0.015625,200.87
1778241815.9522097,rock_candy_switch,LX,-0.0078125,200.86
1778241815.9522116,rock_candy_switch,LY,-0.0078125,200.86
1778241815.957435,rock_candy_switch,LX,0.0,200.85
1778241815.9574373,rock_candy_switch,LY,0.0078125,200.85
1778241815.9626136,rock_candy_switch,LX,-0.015625,200.83
1778241815.9626153,rock_candy_switch,LY,0.0078125,200.83
1778241815.9677887,rock_candy_switch,LX,-0.0078125,200.81
1778241815.9677913,rock_candy_switch,LY,0.0,200.81
1778241815.972927,rock_candy_switch,LX,0.0,200.8
1778241815.9729292,rock_candy_switch,LY,-0.0078125,200.8
1778241815.9783707,rock_candy_switch,LX,0.0,200.78
1778241815.9783728,rock_candy_switch,LY,0.0078125,200.78
1778241815.982222,rock_candy_switch,LX,-0.0078125,200.85
1778241815.9822245,rock_candy_switch,LY,-0.0078125,200.85
1778241815.987422,rock_candy_switch,LX,0.0,200.84
1778241815.9874244,rock_candy_switch,LY,0.0,200.84
1778241815.9924831,rock_candy_switch,LX,-0.015625,200.83
1778241815.9924855,rock_candy_switch,LY,0.015625,200.83
1778241815.997713,rock_candy_switch,LX,-0.015625,200.82
1778241815.9977157,rock_candy_switch,LY,0.0078125,200.82
1778241816.002784,rock_candy_switch,LX,-0.0078125,200.8
1778241816.0027862,rock_candy_switch,LY,0.0,200.8
1778241816.0079198,rock_candy_switch,LX,0.0,200.79
1778241816.0079222,rock_candy_switch,LY,-0.015625,200.79
1778241816.0130534,rock_candy_switch,LX,0.015625,200.78
1778241816.0130553,rock_candy_switch,LY,0.015625,200.78
1778241816.018274,rock_candy_switch,LX,0.015625,200.77
1778241816.0182762,rock_candy_switch,LY,0.0,200.77
1778241816.023458,rock_candy_switch,LX,0.015625,200.75
1778241816.0234601,rock_candy_switch,LY,0.0078125,200.75
1778241816.0286188,rock_candy_switch,LX,0.0,200.74
1778241816.0286207,rock_candy_switch,LY,0.015625,200.74
1778241816.0337927,rock_candy_switch,LX,0.0078125,200.73
1778241816.033795,rock_candy_switch,LY,-0.0078125,200.73
1778241816.0389473,rock_candy_switch,LX,0.015625,200.71
1778241816.0389497,rock_candy_switch,LY,-0.0078125,200.71
1778241816.0440745,rock_candy_switch,LX,0.015625,200.7
1778241816.0440764,rock_candy_switch,LY,0.0,200.7
1778241816.0480843,rock_candy_switch,LX,0.0,200.77
1778241816.0480866,rock_candy_switch,LY,0.015625,200.77
1778241816.0533378,rock_candy_switch,LX,-0.0078125,200.75
1778241816.0533402,rock_candy_switch,LY,0.0,200.75
1778241816.058557,rock_candy_switch,LX,-0.0078125,200.74
1778241816.0585594,rock_candy_switch,LY,-0.015625,200.74
1778241816.0637586,rock_candy_switch,LX,0.015625,200.72
1778241816.0637612,rock_candy_switch,LY,0.0,200.72
1778241816.0688703,rock_candy_switch,LX,0.0078125,200.71
1778241816.068882,rock_candy_switch,LY,-0.015625,200.71
1778241816.0739925,rock_candy_switch,LX,0.015625,200.7
1778241816.0739944,rock_candy_switch,LY,0.0078125,200.7
1778241816.0791247,rock_candy_switch,LX,0.0078125,200.69
1778241816.0791273,rock_candy_switch,LY,0.0,200.69
1778241816.0841093,rock_candy_switch,LX,-0.015625,200.69
1778241816.0841115,rock_candy_switch,LY,0.0078125,200.69
1778241816.089205,rock_candy_switch,LX,0.0,200.68
1778241816.089207,rock_candy_switch,LY,-0.015625,200.68
1778241816.094306,rock_candy_switch,LX,0.0,200.68
1778241816.094309,rock_candy_switch,LY,-0.0078125,200.68
1778241816.0995173,rock_candy_switch,LX,-0.0078125,200.66
1778241816.0995197,rock_candy_switch,LY,-0.0078125,200.66
1778241816.1046448,rock_candy_switch,LX,0.015625,200.65
1778241816.104647,rock_candy_switch,LY,0.015625,200.65
1778241816.1097627,rock_candy_switch,LX,0.0078125,200.64
1778241816.1097646,rock_candy_switch,LY,0.0078125,200.64
1778241816.1149127,rock_candy_switch,LX,-0.015625,200.63
1778241816.1149151,rock_candy_switch,LY,-0.015625,200.63
1778241816.1199586,rock_candy_switch,LX,0.015625,200.63
1778241816.1199605,rock_candy_switch,LY,0.0078125,200.63
1778241816.125083,rock_candy_switch,LX,0.015625,200.62
1778241816.125085,rock_candy_switch,LY,0.0,200.62
1778241816.1290824,rock_candy_switch,LX,-0.015625,200.68
1778241816.1290843,rock_candy_switch,LY,0.015625,200.68
1778241816.1342638,rock_candy_switch,LX,0.0078125,200.67
1778241816.1342678,rock_candy_switch,LY,0.015625,200.67
1778241816.1393452,rock_candy_switch,LX,-0.0078125,200.67
1778241816.1393478,rock_candy_switch,LY,0.0078125,200.67
1778241816.144395,rock_candy_switch,LX,-0.015625,200.66
1778241816.1443973,rock_candy_switch,LY,0.0078125,200.66
1778241816.1496358,rock_candy_switch,LX,0.015625,200.66
1778241816.1496384,rock_candy_switch,LY,-0.0078125,200.66
1778241816.1536076,rock_candy_switch,LX,-0.0078125,200.72
1778241816.15361,rock_candy_switch,LY,0.015625,200.72
1778241816.1576462,rock_candy_switch,LX,0.0078125,200.78
1778241816.1576483,rock_candy_switch,LY,-0.0078125,200.78
1778241816.1627362,rock_candy_switch,LX,0.0,200.76
1778241816.1627383,rock_candy_switch,LY,0.0078125,200.76
1778241816.1679826,rock_candy_switch,LX,-0.015625,200.75
1778241816.1679852,rock_candy_switch,LY,0.015625,200.75
1778241816.1731381,rock_candy_switch,LX,-0.0078125,200.74
1778241816.1731408,rock_candy_switch,LY,-0.015625,200.74
1778241816.1781008,rock_candy_switch,LX,-0.015625,200.74
1778241816.178103,rock_candy_switch,LY,0.0078125,200.74
1778241816.183372,rock_candy_switch,LX,-0.0078125,200.72
1778241816.1833744,rock_candy_switch,LY,0.0078125,200.72
1778241816.1885111,rock_candy_switch,LX,-0.015625,200.71
1778241816.188513,rock_candy_switch,LY,-0.015625,200.71
1778241816.193634,rock_candy_switch,LX,0.0,200.7
1778241816.1936362,rock_candy_switch,LY,0.015625,200.7
1778241816.1976576,rock_candy_switch,LX,0.0,200.77
1778241816.19766,rock_candy_switch,LY,0.0078125,200.77
1778241816.2027543,rock_candy_switch,LX,0.015625,200.75
1778241816.2027566,rock_candy_switch,LY,-0.015625,200.75
1778241816.207838,rock_candy_switch,LX,0.015625,200.75
1778241816.20784,rock_candy_switch,LY,-0.015625,200.75
1778241816.2129834,rock_candy_switch,LX,0.0,200.74
1778241816.2129853,rock_candy_switch,LY,0.0078125,200.74
1778241816.2181392,rock_candy_switch,LX,0.015625,200.73
1778241816.218141,rock_candy_switch,LY,0.0,200.73
1778241816.2232,rock_candy_switch,LX,0.015625,200.72
1778241816.2232022,rock_candy_switch,LY,-0.0078125,200.72
1778241816.2271993,rock_candy_switch,LX,0.0078125,200.78
1778241816.2272015,rock_candy_switch,LY,0.0078125,200.78
1778241816.2311854,rock_candy_switch,LX,-0.015625,200.85
1778241816.2311873,rock_candy_switch,LY,0.015625,200.85
1778241816.236401,rock_candy_switch,LX,-0.0078125,200.84
1778241816.2364032,rock_candy_switch,LY,0.0078125,200.84
1778241816.2405736,rock_candy_switch,LX,0.0078125,200.9
1778241816.2405763,rock_candy_switch,LY,-0.0078125,200.9
1778241816.2445955,rock_candy_switch,LX,-0.015625,200.95
1778241816.2445974,rock_candy_switch,LY,-0.015625,200.95
1778241816.2497954,rock_candy_switch,LX,-0.0078125,200.93
1778241816.2497973,rock_candy_switch,LY,0.0078125,200.93
1778241816.2549024,rock_candy_switch,LX,0.015625,200.92
1778241816.2549047,rock_candy_switch,LY,-0.015625,200.92
1778241816.260024,rock_candy_switch,LX,-0.0078125,200.91
1778241816.2600262,rock_candy_switch,LY,-0.0078125,200.91
1778241816.2651908,rock_candy_switch,LX,-0.0078125,200.9
1778241816.2651927,rock_candy_switch,LY,-0.0078125,200.9
1778241816.270414,rock_candy_switch,LX,0.0,200.89
1778241816.270416,rock_candy_switch,LY,-0.0078125,200.89
1778241816.2755575,rock_candy_switch,LX,-0.015625,200.88
1778241816.2755604,rock_candy_switch,LY,0.0,200.88
1778241816.2807877,rock_candy_switch,LX,0.0,200.86
1778241816.2807899,rock_candy_switch,LY,0.0,200.86
1778241816.284822,rock_candy_switch,LX,0.0,200.92
1778241816.2848241,rock_candy_switch,LY,0.015625,200.92
1778241816.2899492,rock_candy_switch,LX,0.015625,200.91
1778241816.289951,rock_candy_switch,LY,0.0078125,200.91
1778241816.2951007,rock_candy_switch,LX,0.0078125,200.9
1778241816.295103,rock_candy_switch,LY,-0.015625,200.9
1778241816.3002536,rock_candy_switch,LX,-0.0078125,200.89
1778241816.3002558,rock_candy_switch,LY,0.015625,200.89
1778241816.3054297,rock_candy_switch,LX,0.015625,200.88
1778241816.3054318,rock_candy_switch,LY,0.0078125,200.88
1778241816.310669,rock_candy_switch,LX,0.0,200.86
1778241816.310671,rock_candy_switch,LY,0.0,200.86
1778241816.3157473,rock_candy_switch,LX,0.0078125,200.85
1778241816.3157494,rock_candy_switch,LY,-0.0078125,200.85
1778241816.3209326,rock_candy_switch,LX,-0.0078125,200.84
1778241816.320935,rock_candy_switch,LY,0.0078125,200.84
1778241816.326072,rock_candy_switch,LX,0.015625,200.83
1778241816.3260741,rock_candy_switch,LY,-0.0078125,200.83
1778241816.3311477,rock_candy_switch,LX,0.015625,200.82
1778241816.3311496,rock_candy_switch,LY,0.015625,200.82
1778241816.3361664,rock_candy_switch,LX,0.0,200.82
1778241816.3361685,rock_candy_switch,LY,-0.0078125,200.82
1778241816.3413498,rock_candy_switch,LX,0.0078125,200.81
1778241816.3413525,rock_candy_switch,LY,0.0,200.81
1778241816.3464677,rock_candy_switch,LX,-0.015625,200.8
1778241816.3464699,rock_candy_switch,LY,0.0,200.8
1778241816.3516142,rock_candy_switch,LX,-0.0078125,200.79
1778241816.3516166,rock_candy_switch,LY,0.0,200.79
1778241816.3565986,rock_candy_switch,LX,-0.0078125,200.79
1778241816.3566005,rock_candy_switch,LY,-0.015625,200.79
1778241816.3617508,rock_candy_switch,LX,0.015625,200.78
1778241816.361753,rock_candy_switch,LY,0.0,200.78
1778241816.3668568,rock_candy_switch,LX,-0.015625,200.77
1778241816.3668587,rock_candy_switch,LY,-0.0078125,200.77
1778241816.3719509,rock_candy_switch,LX,-0.0078125,200.76
1778241816.3719532,rock_candy_switch,LY,-0.015625,200.76
1778241816.3770792,rock_candy_switch,LX,0.015625,200.75
1778241816.3770814,rock_candy_switch,LY,0.0,200.75
1778241816.3822792,rock_candy_switch,LX,-0.015625,200.74
1778241816.3822813,rock_candy_switch,LY,-0.015625,200.74
1778241816.3875008,rock_candy_switch,LX,0.015625,200.73
1778241816.387503,rock_candy_switch,LY,-0.015625,200.73
1778241816.39264,rock_candy_switch,LX,-0.015625,200.72
1778241816.392642,rock_candy_switch,LY,0.0,200.72
1778241816.3977811,rock_candy_switch,LX,0.0,200.71
1778241816.3977835,rock_candy_switch,LY,-0.0078125,200.71
1778241816.4017966,rock_candy_switch,LX,-0.015625,200.77
1778241816.401799,rock_candy_switch,LY,0.0,200.77
1778241816.4058154,rock_candy_switch,LX,0.0078125,200.83
1778241816.4058177,rock_candy_switch,LY,0.015625,200.83
1778241816.410846,rock_candy_switch,LX,0.015625,200.82
1778241816.4108486,rock_candy_switch,LY,-0.0078125,200.82
1778241816.4159904,rock_candy_switch,LX,-0.015625,200.81
1778241816.4159923,rock_candy_switch,LY,0.0,200.81
1778241816.4211655,rock_candy_switch,LX,-0.0078125,200.8
1778241816.4211674,rock_candy_switch,LY,-0.0078125,200.8
1778241816.4264705,rock_candy_switch,LX,0.0,200.78
1778241816.4264727,rock_candy_switch,LY,-0.015625,200.78
1778241816.431624,rock_candy_switch,LX,0.0,200.77
1778241816.4316263,rock_candy_switch,LY,-0.015625,200.77
1778241816.436782,rock_candy_switch,LX,0.0,200.76
1778241816.4367838,rock_candy_switch,LY,-0.015625,200.76
1778241816.4419603,rock_candy_switch,LX,0.015625,200.75
1778241816.4419625,rock_candy_switch,LY,-0.0078125,200.75
1778241816.4473076,rock_candy_switch,LX,0.0078125,200.73
1778241816.4473104,rock_candy_switch,LY,0.0,200.73
1778241816.4512637,rock_candy_switch,LX,0.0078125,200.79
1778241816.451266,rock_candy_switch,LY,-0.0078125,200.79
1778241816.4564779,rock_candy_switch,LX,-0.0078125,200.77
1778241816.45648,rock_candy_switch,LY,-0.015625,200.77
1778241816.4604914,rock_candy_switch,LX,0.0,200.83
1778241816.4604936,rock_candy_switch,LY,-0.015625,200.83
1778241816.4657013,rock_candy_switch,LX,0.0,200.82
1778241816.4657037,rock_candy_switch,LY,0.015625,200.82
1778241816.4697316,rock_candy_switch,LX,-0.015625,200.88
1778241816.469734,rock_candy_switch,LY,0.0,200.88
1778241816.4738328,rock_candy_switch,LX,0.015625,200.93
1778241816.4738352,rock_candy_switch,LY,-0.0078125,200.93
1778241816.4790668,rock_candy_switch,LX,0.0,200.91
1778241816.4790692,rock_candy_switch,LY,-0.015625,200.91
1778241816.4841666,rock_candy_switch,LX,0.015625,200.9
1778241816.4841685,rock_candy_switch,LY,0.0078125,200.9
1778241816.4892967,rock_candy_switch,LX,0.0,200.9
1778241816.4893281,rock_candy_switch,LY,0.0,200.9
1778241816.4944882,rock_candy_switch,LX,0.0078125,200.88
1778241816.4944901,rock_candy_switch,LY,0.0078125,200.88
1778241816.499596,rock_candy_switch,LX,0.0078125,200.88
1778241816.499598,rock_candy_switch,LY,0.0,200.88
1778241816.504853,rock_candy_switch,LX,-0.0078125,200.86
1778241816.5048556,rock_candy_switch,LY,0.015625,200.86
1778241816.5099833,rock_candy_switch,LX,-0.0078125,200.85
1778241816.5099857,rock_candy_switch,LY,0.0,200.85
1778241816.5152512,rock_candy_switch,LX,0.0078125,200.84
1778241816.5152535,rock_candy_switch,LY,-0.015625,200.84
1778241816.5194063,rock_candy_switch,LX,0.015625,200.89
1778241816.5194085,rock_candy_switch,LY,0.0,200.89
1778241816.5245316,rock_candy_switch,LX,-0.015625,200.87
1778241816.5245337,rock_candy_switch,LY,-0.0078125,200.87
1778241816.5296261,rock_candy_switch,LX,-0.0078125,200.87
1778241816.5296288,rock_candy_switch,LY,0.015625,200.87
1778241816.534632,rock_candy_switch,LX,0.0078125,200.86
1778241816.5346339,rock_candy_switch,LY,-0.015625,200.86
1778241816.539738,rock_candy_switch,LX,-0.0078125,200.86
1778241816.53974,rock_candy_switch,LY,0.015625,200.86
1778241816.5449498,rock_candy_switch,LX,0.015625,200.84
1778241816.5449514,rock_candy_switch,LY,0.015625,200.84
1778241816.550116,rock_candy_switch,LX,0.0,200.83
1778241816.5501184,rock_candy_switch,LY,0.0,200.83
1778241816.5553277,rock_candy_switch,LX,0.0,200.82
1778241816.5553298,rock_candy_switch,LY,-0.015625,200.82
1778241816.5605257,rock_candy_switch,LX,-0.015625,200.81
